NU_INSCRICAO,NO_MUNICIPIO_RESIDENCIA,IDADE,SEXO,TP_ESTADO_CIVIL,RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,CO_ESCOLA,NO_MUNICIPIO_ESC,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,38.4,527.1,498.3,565.1,Espanhol,1.0,120.0,120.0,100.0,120.0,140.0,600.0,Sim
"1,90E+11",Campinas,17,M,1,amarela,1,3,não_respondeu,,,1,1,1,1,793.8,672.4,620.1,876.8,Inglês,1.0,160.0,140.0,160.0,200.0,140.0,800.0,Sim
"1,90E+11",Campinas,17,M,1,parda,1,3,não_respondeu,,,1,1,1,1,582.9,557.7,568.7,638.5,Inglês,1.0,120.0,180.0,160.0,160.0,140.0,760.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,533.9,542.1,558.7,60.3,Espanhol,1.0,120.0,120.0,120.0,140.0,120.0,620.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,530.5,614.2,582.2,546.6,Inglês,1.0,140.0,160.0,140.0,180.0,160.0,780.0,Não
"1,90E+11",Campinas,16,F,1,parda,1,3,não_respondeu,,,1,1,1,1,453.4,502.7,583.6,446.4,Inglês,1.0,160.0,120.0,140.0,160.0,120.0,700.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,567.4,621.2,607.5,704.9,Inglês,1.0,120.0,120.0,100.0,120.0,80.0,540.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,554.2,635.4,620.2,498.6,Inglês,1.0,120.0,180.0,140.0,160.0,180.0,780.0,Sim
"1,90E+11",Campinas,17,M,1,parda,1,3,não_respondeu,,,1,1,1,1,62.5,660.4,647.7,677.9,Inglês,1.0,140.0,120.0,100.0,100.0,180.0,640.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,659.9,662.9,589.4,784.6,Inglês,1.0,160.0,160.0,160.0,180.0,160.0,820.0,Sim
"1,90E+11",Campinas,16,F,1,preta,1,3,não_respondeu,,,1,1,1,1,545.1,529.1,553.2,452.4,Inglês,1.0,160.0,120.0,160.0,160.0,200.0,800.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,494.5,51.6,576.7,671.6,Inglês,1.0,160.0,120.0,160.0,140.0,160.0,740.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,620.2,663.2,632.4,714.2,Inglês,1.0,160.0,160.0,160.0,160.0,140.0,780.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,558.4,564.5,590.1,62.6,Inglês,1.0,120.0,120.0,120.0,160.0,120.0,640.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,588.7,579.2,552.4,643.6,Inglês,1.0,180.0,160.0,200.0,200.0,160.0,900.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,569.8,519.5,550.8,698.8,Inglês,1.0,120.0,80.0,120.0,160.0,160.0,640.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,569.9,556.9,606.9,588.6,Inglês,1.0,160.0,120.0,160.0,140.0,120.0,700.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,547.2,518.5,553.6,658.3,Inglês,1.0,120.0,120.0,120.0,100.0,120.0,580.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,455.4,420.3,525.6,402.3,Inglês,1.0,80.0,120.0,120.0,100.0,120.0,540.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,569.2,56.4,597.1,565.2,Inglês,1.0,140.0,120.0,120.0,120.0,140.0,640.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,540.5,40.4,519.9,424.4,Inglês,1.0,120.0,40.0,40.0,120.0,0.0,320.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,481.9,561.7,551.9,513.1,Inglês,1.0,120.0,120.0,140.0,180.0,160.0,720.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,546.8,524.8,566.3,562.8,Inglês,1.0,140.0,120.0,120.0,120.0,120.0,620.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,651.6,720.7,630.6,769.7,Inglês,1.0,140.0,160.0,160.0,160.0,120.0,740.0,Sim
"1,90E+11",Campinas,16,F,1,parda,1,3,não_respondeu,,,1,1,1,1,363.9,439.7,536.2,488.2,Inglês,1.0,120.0,120.0,100.0,120.0,100.0,560.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,531.2,510.2,604.3,674.1,Inglês,1.0,120.0,140.0,120.0,160.0,140.0,680.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,468.7,56.2,545.3,697.4,Inglês,1.0,140.0,180.0,120.0,120.0,100.0,660.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,551.9,515.7,530.6,631.6,Inglês,1.0,120.0,120.0,100.0,120.0,100.0,560.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,544.2,549.9,565.7,449.9,Inglês,1.0,120.0,120.0,120.0,120.0,180.0,660.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,408.7,416.2,58.6,716.3,Espanhol,1.0,140.0,100.0,120.0,120.0,120.0,600.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,399.4,436.8,457.3,452.1,Inglês,1.0,120.0,120.0,100.0,80.0,100.0,520.0,Sim
"1,90E+11",Campinas,16,F,1,parda,1,3,não_respondeu,,,1,1,1,1,438.8,477.5,519.7,531.9,Inglês,1.0,160.0,120.0,140.0,140.0,140.0,700.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,538.7,46.7,533.7,431.6,Inglês,1.0,100.0,120.0,100.0,120.0,80.0,520.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,427.6,499.1,572.6,642.5,Inglês,1.0,180.0,120.0,140.0,160.0,160.0,760.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,593.8,641.5,626.3,714.4,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,481.1,510.9,507.2,557.5,Inglês,1.0,120.0,120.0,120.0,140.0,160.0,660.0,Sim
"1,90E+11",Campinas,18,F,1,parda,1,3,não_respondeu,,,1,1,1,1,587.1,592.3,511.5,678.1,Inglês,1.0,180.0,180.0,200.0,200.0,200.0,960.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,583.8,554.7,599.6,779.6,Inglês,1.0,120.0,160.0,140.0,140.0,160.0,720.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,550.5,613.8,55.2,490.7,Inglês,1.0,120.0,120.0,140.0,140.0,120.0,640.0,Sim
"1,90E+11",Campinas,18,F,1,parda,4,3,não_respondeu,,,1,1,1,1,371.5,470.3,479.6,483.3,Espanhol,1.0,120.0,100.0,100.0,120.0,0.0,440.0,Não
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,600.5,608.8,621.7,628.6,Inglês,1.0,140.0,140.0,120.0,160.0,120.0,680.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,59.5,606.5,599.9,709.5,Inglês,1.0,140.0,180.0,160.0,140.0,160.0,780.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,380.9,49.8,574.5,427.1,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,449.6,452.9,525.4,418.5,Inglês,1.0,80.0,120.0,120.0,100.0,80.0,500.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,497.4,442.3,493.5,385.9,Inglês,1.0,120.0,120.0,140.0,120.0,120.0,620.0,Sim
"1,90E+11",Campinas,17,M,1,nao_declarado,1,3,não_respondeu,,,1,1,1,1,579.7,523.5,567.7,614.8,Inglês,1.0,120.0,160.0,120.0,120.0,160.0,680.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,513.8,526.6,53.1,674.9,Inglês,1.0,120.0,100.0,100.0,100.0,60.0,480.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,608.9,677.8,652.7,811.5,Inglês,1.0,120.0,120.0,140.0,140.0,160.0,680.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,580.7,614.6,553.5,645.4,Inglês,1.0,160.0,160.0,160.0,180.0,120.0,780.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,581.7,657.7,604.9,83.9,Inglês,1.0,160.0,120.0,160.0,120.0,140.0,700.0,Sim
"1,90E+11",Campinas,16,F,1,nao_declarado,3,3,não_respondeu,,,1,1,1,1,410.1,410.2,506.9,483.6,Inglês,1.0,120.0,100.0,120.0,120.0,80.0,540.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,610.2,599.8,611.2,620.9,Inglês,1.0,160.0,120.0,140.0,120.0,80.0,620.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,621.8,480.2,573.5,677.2,Inglês,1.0,120.0,100.0,120.0,120.0,100.0,560.0,Sim
"1,90E+11",Campinas,16,F,0,parda,1,3,não_respondeu,,,1,1,1,1,561.6,568.4,533.2,600.4,Inglês,1.0,160.0,200.0,160.0,160.0,200.0,880.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,518.3,492.9,557.5,604.7,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,595.5,677.1,666.1,638.7,Inglês,1.0,160.0,200.0,200.0,200.0,180.0,940.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,580.2,629.7,571.4,688.8,Inglês,1.0,160.0,120.0,160.0,180.0,120.0,740.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,605.2,623.4,602.2,692.5,Inglês,1.0,160.0,120.0,140.0,120.0,200.0,740.0,Sim
"1,90E+11",Campinas,17,M,1,preta,1,3,não_respondeu,,,1,1,1,1,596.8,598.9,575.8,686.8,Espanhol,1.0,140.0,140.0,100.0,120.0,100.0,600.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,528.5,571.9,554.6,608.5,Inglês,1.0,120.0,180.0,120.0,120.0,80.0,620.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,521.6,566.1,538.7,597.3,Inglês,1.0,120.0,120.0,100.0,120.0,100.0,560.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,479.6,523.3,551.8,55.1,Inglês,1.0,140.0,120.0,120.0,120.0,100.0,600.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,671.2,649.3,627.6,831.7,Inglês,1.0,160.0,120.0,120.0,120.0,140.0,660.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,42.0,498.4,524.8,570.6,Inglês,1.0,120.0,40.0,40.0,100.0,0.0,300.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,349.8,449.3,516.8,451.5,Inglês,1.0,120.0,140.0,100.0,120.0,80.0,560.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,575.9,598.1,560.4,684.4,Inglês,1.0,180.0,160.0,180.0,200.0,140.0,860.0,Sim
"1,90E+11",Campinas,16,F,1,parda,1,3,não_respondeu,,,1,1,1,1,527.8,597.1,564.7,478.8,Inglês,1.0,160.0,120.0,140.0,180.0,120.0,720.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,562.2,604.3,599.4,624.4,Inglês,1.0,140.0,120.0,120.0,120.0,160.0,660.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,556.3,548.2,559.8,587.9,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,554.4,590.4,605.5,564.1,Inglês,1.0,180.0,140.0,140.0,120.0,140.0,720.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,557.4,548.6,548.8,704.7,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,50.1,554.7,531.9,510.1,Inglês,1.0,120.0,160.0,160.0,120.0,160.0,720.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,53.3,547.5,551.8,678.4,Inglês,1.0,140.0,120.0,140.0,120.0,140.0,660.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,526.3,589.7,550.1,503.7,Espanhol,1.0,140.0,120.0,120.0,120.0,120.0,620.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,560.4,533.8,566.7,585.3,Inglês,1.0,120.0,120.0,140.0,140.0,140.0,660.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,630.8,624.4,647.7,519.7,Inglês,1.0,120.0,120.0,140.0,140.0,120.0,640.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,601.7,553.3,570.8,730.8,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,524.8,483.8,567.2,556.8,Inglês,1.0,120.0,40.0,40.0,120.0,20.0,340.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,469.8,561.4,571.1,692.8,Inglês,1.0,140.0,140.0,160.0,160.0,120.0,720.0,Sim
"1,90E+11",Campinas,16,M,2,branca,1,3,não_respondeu,,,1,1,1,1,542.5,559.6,558.8,647.2,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",Campinas,16,M,1,nao_declarado,1,3,não_respondeu,,,1,1,1,1,588.6,638.2,619.2,645.4,Inglês,1.0,160.0,140.0,140.0,140.0,160.0,740.0,Sim
"1,90E+11",Campinas,17,M,1,parda,2,3,não_respondeu,,,1,1,1,1,454.8,490.5,539.9,503.9,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,16,M,1,nao_declarado,1,3,não_respondeu,,,1,1,1,1,651.7,642.5,596.3,698.7,Inglês,1.0,160.0,140.0,160.0,120.0,120.0,700.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,555.3,610.5,626.3,55.7,Inglês,1.0,140.0,180.0,160.0,120.0,120.0,720.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,609.3,574.3,562.5,603.9,Inglês,1.0,100.0,120.0,120.0,120.0,120.0,580.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,607.3,620.3,583.9,746.4,Inglês,1.0,160.0,180.0,160.0,160.0,140.0,800.0,Sim
"1,90E+11",Campinas,15,M,1,branca,1,3,não_respondeu,,,1,1,1,1,62.2,627.4,579.8,746.8,Inglês,1.0,120.0,120.0,120.0,120.0,140.0,620.0,Sim
"1,90E+11",Campinas,16,F,1,parda,1,3,não_respondeu,,,1,1,1,1,575.3,669.4,603.5,745.1,Inglês,1.0,160.0,180.0,160.0,180.0,200.0,880.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,59.9,601.5,545.6,698.7,Espanhol,1.0,160.0,140.0,180.0,200.0,200.0,880.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,471.2,385.5,491.4,505.1,Inglês,1.0,100.0,40.0,40.0,120.0,0.0,300.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,449.8,505.9,564.7,480.2,Inglês,1.0,120.0,120.0,120.0,120.0,160.0,640.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,583.7,592.3,561.1,569.2,Inglês,1.0,140.0,160.0,120.0,160.0,80.0,660.0,Sim
"1,90E+11",Campinas,17,F,0,parda,1,3,não_respondeu,,,1,1,1,1,37.5,49.0,497.8,529.5,Inglês,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Não
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,577.3,586.2,600.5,732.3,Inglês,1.0,140.0,200.0,160.0,160.0,200.0,860.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,558.1,538.6,55.4,686.7,Inglês,1.0,160.0,180.0,160.0,180.0,180.0,860.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,55.0,53.8,543.3,493.5,Inglês,1.0,160.0,120.0,160.0,160.0,120.0,720.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,558.4,592.7,601.7,638.3,Espanhol,1.0,160.0,140.0,140.0,140.0,120.0,700.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,55.9,577.1,554.4,505.4,Inglês,1.0,140.0,120.0,120.0,120.0,140.0,640.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,53.7,511.3,556.9,668.5,Inglês,1.0,160.0,120.0,160.0,180.0,120.0,740.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,543.6,565.1,571.4,654.3,Espanhol,1.0,160.0,120.0,160.0,160.0,100.0,700.0,Sim
"1,90E+11",Campinas,16,M,1,nao_declarado,1,3,não_respondeu,,,1,1,1,1,618.6,625.8,627.1,805.3,Inglês,1.0,100.0,120.0,120.0,120.0,120.0,580.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,58.2,552.6,569.7,711.9,Inglês,1.0,160.0,120.0,140.0,160.0,160.0,740.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,557.7,590.8,606.4,643.4,Inglês,1.0,160.0,180.0,160.0,160.0,120.0,780.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,582.1,565.9,546.3,634.2,Inglês,1.0,140.0,120.0,140.0,120.0,120.0,640.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,534.2,545.6,571.7,564.1,Inglês,1.0,140.0,200.0,140.0,120.0,40.0,640.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,533.6,531.3,539.5,427.2,Inglês,1.0,160.0,120.0,140.0,120.0,160.0,700.0,Sim
"1,90E+11",Campinas,18,F,1,branca,1,3,não_respondeu,,,1,1,1,1,410.9,448.9,554.5,560.6,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,589.4,609.8,583.1,432.5,Inglês,1.0,160.0,140.0,140.0,160.0,100.0,700.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,54.3,568.5,563.8,671.2,Inglês,1.0,140.0,200.0,120.0,120.0,120.0,700.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,531.1,564.8,573.7,641.8,Inglês,1.0,120.0,120.0,160.0,160.0,200.0,760.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,46.6,548.5,600.3,38.2,Inglês,1.0,160.0,120.0,120.0,120.0,160.0,680.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,594.8,619.4,600.4,742.4,Inglês,1.0,140.0,120.0,120.0,100.0,120.0,600.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,482.3,415.4,50.6,444.2,Espanhol,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,17,M,1,branca,3,3,não_respondeu,,,1,1,1,1,644.5,659.5,630.2,763.8,Espanhol,1.0,160.0,200.0,180.0,160.0,200.0,900.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,48.4,585.7,560.5,725.9,Inglês,1.0,120.0,120.0,120.0,140.0,160.0,660.0,Sim
"1,90E+11",Campinas,16,M,1,parda,1,3,não_respondeu,,,1,1,1,1,454.7,368.2,47.1,460.9,Inglês,1.0,100.0,40.0,40.0,80.0,0.0,260.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,537.7,574.5,564.9,714.5,Inglês,1.0,140.0,120.0,160.0,140.0,140.0,700.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,641.3,650.1,61.4,734.8,Inglês,1.0,160.0,140.0,140.0,160.0,120.0,720.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,573.6,607.4,589.8,604.5,Inglês,1.0,120.0,120.0,120.0,120.0,100.0,580.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,490.1,501.4,495.4,429.5,Inglês,1.0,120.0,100.0,100.0,120.0,0.0,440.0,Sim
"1,90E+11",Campinas,16,M,1,preta,1,3,não_respondeu,,,1,1,1,1,429.5,535.8,553.5,532.2,Inglês,1.0,120.0,40.0,40.0,120.0,0.0,320.0,Sim
"1,90E+11",Campinas,17,F,1,branca,4,3,não_respondeu,,,1,1,1,1,545.6,601.5,60.6,663.4,Inglês,1.0,180.0,160.0,160.0,140.0,120.0,760.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,571.7,543.9,591.7,676.2,Inglês,1.0,160.0,120.0,180.0,180.0,200.0,840.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,475.2,515.7,506.7,501.1,Inglês,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Não
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,50.8,506.4,525.9,461.8,Inglês,1.0,100.0,120.0,100.0,140.0,0.0,460.0,Não
"1,90E+11",Campinas,16,F,1,parda,1,3,não_respondeu,,,1,1,1,1,458.1,377.7,439.8,434.1,Espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,458.8,55.9,576.2,726.1,Inglês,1.0,140.0,120.0,140.0,180.0,160.0,740.0,Sim
"1,90E+11",Campinas,17,M,1,parda,1,3,não_respondeu,,,1,1,1,1,486.5,486.8,532.6,551.3,Inglês,1.0,120.0,120.0,120.0,120.0,80.0,560.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,396.4,470.4,530.3,496.8,Inglês,1.0,100.0,120.0,120.0,140.0,80.0,560.0,Sim
"1,90E+11",Campinas,16,F,1,branca,1,3,não_respondeu,,,1,1,1,1,575.5,592.1,571.2,610.1,Inglês,1.0,160.0,120.0,140.0,140.0,120.0,680.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,659.5,634.2,589.1,814.5,Inglês,1.0,120.0,120.0,100.0,100.0,80.0,520.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,392.9,346.3,38.4,460.1,Inglês,1.0,100.0,80.0,80.0,100.0,0.0,360.0,Sim
"1,90E+11",Campinas,16,F,1,amarela,4,3,não_respondeu,,,1,1,1,1,546.8,566.4,621.3,68.0,Inglês,1.0,160.0,120.0,140.0,180.0,160.0,760.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,45.1,578.6,531.5,65.1,Inglês,1.0,140.0,180.0,160.0,140.0,100.0,720.0,Sim
"1,90E+11",Campinas,16,M,1,branca,1,3,não_respondeu,,,1,1,1,1,565.9,54.7,582.4,690.2,Inglês,1.0,120.0,120.0,120.0,120.0,160.0,640.0,Sim
"1,90E+11",Campinas,15,M,0,branca,1,3,não_respondeu,,,1,1,1,1,588.2,667.1,644.8,703.7,Inglês,1.0,160.0,120.0,140.0,120.0,140.0,680.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,462.9,607.5,56.0,689.2,Inglês,1.0,120.0,120.0,120.0,100.0,100.0,560.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,65.1,564.2,566.9,696.9,Inglês,1.0,100.0,120.0,120.0,140.0,100.0,580.0,Sim
"1,90E+11",Campinas,17,M,1,branca,1,3,não_respondeu,,,1,1,1,1,47.1,551.9,542.4,650.3,Inglês,1.0,120.0,120.0,120.0,160.0,140.0,660.0,Sim
"1,90E+11",Campinas,15,F,1,branca,1,3,não_respondeu,,,1,1,1,1,45.2,461.9,497.8,43.5,Inglês,1.0,100.0,120.0,80.0,80.0,80.0,460.0,Sim
"1,90E+11",Campinas,17,F,1,branca,1,3,não_respondeu,,,1,1,1,1,399.7,435.3,49.9,518.3,Espanhol,1.0,160.0,120.0,140.0,140.0,120.0,680.0,Sim
"1,90E+11",Campinas,17,F,1,parda,1,3,não_respondeu,,,1,1,1,1,434.4,461.1,485.1,422.9,Inglês,1.0,100.0,120.0,80.0,80.0,60.0,440.0,Sim
